,wals code,glottocode,name,latitude,longitude,macroarea,genus,family,sample 100,sample 200
903,iir,papu1250,Indonesian (Papuan),-2.5,140.666666667,Papunesia,Malayo-Sumbawan,Austronesian,False,False
904,ijo,izon1238,Ijo (Kolokuma),4.91666666667,5.66666666667,Africa,Ijoid,Ijoid,False,False
905,ik,ikkk1242,Ik,3.75,34.1666666667,Africa,Kuliak,Eastern Sudanic,False,False
906,ika,arhu1242,Ika,10.6666666667,-73.75,South America,Arhuacic,Chibchan,False,True
907,ila,ilaa1246,Ila,-15.5833333333,26.5,Africa,Bantoid,Niger-Congo,False,False
908,ill,miam1252,Illinois,40.0,-90.0,North America,Algonquian,Algic,False,False
909,ilo,ilok1237,Ilocano,16.0,121.0,Papunesia,Northern Luzon,Austronesian,False,False
910,imo,imon1245,Imonda,-3.33333333333,141.166666667,Papunesia,Border,Border,True,True
911,ina,suab1238,Inanwatan,-2.08333333333,132.083333333,Papunesia,Inanwatan,South Bird's Head,False,False
912,ind,indo1316,Indonesian,0.0,106.0,Papunesia,Malayo-Sumbawan,Austronesian,True,True
913,ing,ingu1240,Ingush,43.1666666667,45.0833333333,Eurasia,Nakh,Nakh-Daghestanian,False,True
914,inj,None,Indonesian (Jakarta),-6.16666666667,106.75,Papunesia,Malayo-Sumbawan,Austronesian,False,False
915,inn,yand1253,Innamincka,-27.75,140.75,Australia,Central Pama-Nyungan,Pama-Nyungan,False,False
916,inr,west2618,Inuktitut (Rankin Inlet),63.0,-92.0,North America,Eskimo,Eskimo-Aleut,False,False
917,ins,east2534,Inuktitut (Salluit),62.0,-76.0,North America,Eskimo,Eskimo-Aleut,False,False
918,inu,nort2943,Iñupiaq,67.0,-161.0,North America,Eskimo,Eskimo-Aleut,False,False
919,ipi,indi1237,Indo-Pakistani Sign Language (Indian dialects),24.0,80.0,Eurasia,Sign Languages,other,False,False
920,ipk,paki1242,Indo-Pakistani Sign Language (Karachi dialect),28.0,68.0,Eurasia,Sign Languages,other,False,False
921,iql,None,Inuktitut (Quebec-Labrador),62.0,-73.0,North America,Eskimo,Eskimo-Aleut,False,False
922,iqu,iqui1243,Iquito,-3.25,-74.0,South America,Zaparoan,Zaparoan,False,False
923,ird,iris1253,Irish (Donegal),55.0,-8.0,Eurasia,Celtic,Indo-European,False,False
924,iri,None,Irish,53.0,-8.0,Eurasia,Celtic,Indo-European,False,True
925,irm,None,Irish (Munster),52.5,-9.0,Eurasia,Celtic,Indo-European,False,False
926,irq,iraq1241,Iraqw,-4.0,35.5,Africa,Southern Cushitic,Afro-Asiatic,False,True
927,irr,irar1238,Irarutu,-3.0,133.5,Papunesia,South Halmahera - West New Guinea,Austronesian,False,False
928,irs,iris1235,Irish Sign Language,53.5,-7.5,Eurasia,Sign Languages,other,False,False
929,irx,iran1263,Iranxe,-13.0,-58.0,South America,Iranxe,Iranxe,False,False
930,isa,kris1246,I'saka,-2.83333333333,141.283333333,Papunesia,Krisa,Skou,False,False
931,ise,isek1239,Isekiri,5.66666666667,5.5,Africa,Defoid,Niger-Congo,False,False
932,ish,sang1236,Ishkashmi,37.0,72.0,Eurasia,Iranian,Indo-European,False,False
933,isi,isir1237,Isirawa,-1.83333333333,138.5,Papunesia,Kwerba,Kwerba,False,False
934,isl,inte1259,International Sign,40.0,-170.0,North America,Sign Languages,other,False,False
935,isn,isna1241,Isnag,18.25,121.0,Papunesia,Northern Luzon,Austronesian,False,False
936,iso,isok1239,Isoko,5.5,6.25,Africa,Edoid,Niger-Congo,False,False
937,iss,isra1236,Israeli Sign Language,32.0,34.8333333333,Eurasia,Sign Languages,other,False,False
938,ita,None,Italian,43.0,12.0,Eurasia,Romance,Indo-European,False,False
939,itb,emil1241,Italian (Bologna),44.5,11.3333333333,Eurasia,Romance,Indo-European,False,False
940,ite,itel1242,Itelmen,57.0,157.5,Eurasia,Southern Chukotko-Kamchatkan,Chukotko-Kamchatkan,False,False
941,itg,ligu1248,Italian (Genoa),44.4166666667,8.95,Eurasia,Romance,Indo-European,False,False
942,itn,neap1235,Italian (Napolitanian),40.9166666667,14.25,Eurasia,Romance,Indo-European,False,False
943,ito,iton1250,Itonama,-12.8333333333,-64.3333333333,South America,Itonama,Itonama,False,False
944,itu,piem1238,Italian (Turinese),45.0,7.66666666667,Eurasia,Romance,Indo-European,False,False
945,itw,itaw1240,Itawis,17.75,121.5,Papunesia,Northern Luzon,Austronesian,False,False
946,itz,itza1241,Itzaj,17.0,-89.8333333333,North America,Mayan,Mayan,False,False
947,iva,ivat1242,Ivatan,20.5,122.0,Papunesia,Batanic,Austronesian,False,False
948,iwa,iwai1244,Iwaidja,-11.5,132.666666667,Australia,Iwaidjan,Iwaidjan,False,False
949,iwm,iwam1256,Iwam,-4.33333333333,142.0,Papunesia,Upper Sepik,Sepik,False,False
950,ixc,ixca1245,Ixcatec,17.8333333333,-97.1666666667,North America,Popolocan,Oto-Manguean,False,False
951,ixi,ixil1251,Ixil,15.5,-91.0,North America,Mayan,Mayan,False,False
952,izh,ingr1248,Izhor,59.0,29.0,Eurasia,Finnic,Uralic,False,False
953,izi,izie1238,Izi,6.33333333333,8.0,Africa,Igboid,Niger-Congo,False,False
954,jab,yabe1254,Jabêm,-6.58333333333,147.783333333,Papunesia,Oceanic,Austronesian,False,False
955,jad,tibe1272,Jad,30.8333333333,79.0,Eurasia,Bodic,Sino-Tibetan,False,False
956,jah,jeha1242,Jahai,5.75,101.5,Eurasia,Aslian,Austro-Asiatic,False,False
957,jak,None,Jakaltek,15.6666666667,-91.6666666667,North America,Mayan,Mayan,True,True
958,jam,djam1255,Jaminjung,-15.0833333333,130.5,Australia,Jaminjungan,Mirndi,False,False
959,jaq,jaqa1244,Jaqaru,-13.0,-76.0,South America,Aymaran,Aymaran,False,False
960,jar,jara1263,Jarawa (in Nigeria),9.5,10.5,Africa,Bantoid,Niger-Congo,False,False
961,jav,java1254,Javanese,-7.0,111.0,Papunesia,Javanese,Austronesian,False,False
962,jbt,djeo1235,Jabutí,-12.25,-62.25,South America,Jabutí,Macro-Ge,False,False
963,jcr,jama1262,Jamaican Creole,18.1666666667,-77.25,North America,Creoles and Pidgins,other,False,False
964,jeb,jebe1250,Jebero,-5.41666666667,-76.5,South America,Cahuapanan,Cahuapanan,False,False
965,jeh,jehh1245,Jeh,15.1666666667,107.833333333,Eurasia,Bahnaric,Austro-Asiatic,False,False
966,jel,jeri1242,Jeli,9.5,-5.66666666667,Africa,Western Mande,Mande,False,False
967,jem,jeme1245,Jemez,35.8333333333,-107.0,North America,Kiowa-Tanoan,Kiowa-Tanoan,False,False
968,jia,None,Jiarong,31.5,102.0,Eurasia,rGyalrong,Sino-Tibetan,False,False
969,jib,sheh1240,Jibbali,17.5,55.0,Eurasia,Semitic,Afro-Asiatic,False,False
970,jin,jino1236,Jino,22.0,101.0,Eurasia,Burmese-Lolo,Sino-Tibetan,False,False
971,jiv,shua1257,Jivaro,-2.5,-78.0,South America,Jivaroan,Jivaroan,False,False
972,jlu,luwo1239,Luwo,8.0,28.0,Africa,Nilotic,Eastern Sudanic,False,False
973,jmm,None,Jamamadi,-7.5,-67.0,South America,Arauan,Arauan,False,False
974,jmo,jurm1239,Jur Mödö,6.0,30.0,Africa,Bongo-Bagirmi,Central Sudanic,False,False
975,jms,jams1239,Jamsay,14.4166666667,-2.5,Africa,Dogon,Dogon,False,False
976,jng,kach1280,Jingpho,25.4166666667,97.0,Eurasia,Jingpho,Sino-Tibetan,False,False
977,jom,talo1250,Jomang,10.5833333333,30.5,Africa,Talodi,Kordofanian,False,False
978,jpn,nucl1643,Japanese,37.0,140.0,Eurasia,Japanese,Japanese,True,True
979,jpr,japr1238,Japreria,10.5,-73.0,South America,Cariban,Cariban,False,False
980,jrn,juru1256,Juruna,-5.0,-54.5,South America,Tupi-Guaraní,Tupian,False,False
981,jrw,jara1245,Jarawa (in Andamans),12.0,92.5833333333,Eurasia,South Andamanese,South Andamanese,False,False
982,jug,tase1235,Jugli,27.5,96.3333333333,Eurasia,Northern Naga,Sino-Tibetan,False,False
983,juh,juho1239,Ju|'hoan,-19.0,21.0,Africa,Ju-Kung,Kxa,False,True
984,juk,juku1254,Jukun,6.91666666667,10.4166666667,Africa,Platoid,Niger-Congo,False,False
985,jum,juma1249,Júma,-7.5,-64.0,South America,Tupi-Guaraní,Tupian,False,False
986,jun,juan1238,Juang,21.3333333333,86.0,Eurasia,Munda,Austro-Asiatic,False,False
987,jur,jurc1239,Jurchen,47.0,130.0,Eurasia,Tungusic,Altaic,False,False
988,jva,kara1500,Karajá,-10.0,-50.3333333333,South America,Karajá,Macro-Ge,False,False
989,jwr,None,Jarawara,-7.5,-65.5,South America,Arauan,Arauan,False,False
990,kaa,karo1305,Karó (Arára),-10.3333333333,-62.0,South America,Ramarama,Tupian,False,False
991,kab,kaba1278,Kabardian,43.5,43.5,Eurasia,Northwest Caucasian,Northwest Caucasian,False,False
992,kac,kach1279,Kachari,26.5,91.0,Eurasia,Bodo-Garo,Sino-Tibetan,False,False
993,kad,katc1249,Kadugli,11.0,29.6666666667,Africa,Kadugli,Kadu,False,False
994,kae,kaki1249,Kaki Ae,-8.0,145.833333333,Papunesia,Tate,Eleman,False,False
995,kag,kome1238,Komering,-3.16666666667,104.916666667,Papunesia,Lampungic,Austronesian,False,False
996,kai,kaia1245,Kaian,-4.08333333333,144.75,Papunesia,Lower Ramu,Lower Sepik-Ramu,False,False
997,kaj,kaur1271,Kaure,-3.41666666667,140.083333333,Papunesia,Kaure,Kaure,False,False
998,kak,kama1370,Kamano-Kafe,-6.25,145.666666667,Papunesia,Eastern Highlands,Trans-New Guinea,False,False
999,kal,kala1373,Kalami,35.5,72.5,Eurasia,Indic,Indo-European,False,False
1000,kam,kamb1299,Kambera,-9.83333333333,120.166666667,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
1001,kan,khan1278,Kana,4.75,7.41666666667,Africa,Cross River,Niger-Congo,False,False
1002,kao,kara1487,Karao,16.5,120.833333333,Papunesia,Northern Luzon,Austronesian,False,False
1003,kap,kela1255,Kela (Apoze),-7.41666666667,147.083333333,Papunesia,Oceanic,Austronesian,False,False
1004,kaq,kaur1267,Kaurna,-34.25,138.5,Australia,Central Pama-Nyungan,Pama-Nyungan,False,False
1005,kar,kara1482,Kara (in Central African Republic),10.0,23.0,Africa,Bongo-Bagirmi,Central Sudanic,False,False
1006,kas,kash1277,Kashmiri,34.0,76.0,Eurasia,Indic,Indo-European,False,False
1007,kat,kate1253,Kâte,-6.5,147.75,Papunesia,Finisterre-Huon,Trans-New Guinea,False,False
1008,kau,kaul1240,Kaulong,-6.16666666667,149.666666667,Papunesia,Oceanic,Austronesian,False,False
1009,kaw,kaiw1246,Kaiwá,-23.0,-55.0,South America,Tupi-Guaraní,Tupian,False,False
1010,kay,kaya1319,Kayardild,-17.05,139.5,Australia,Tangkic,Tangkic,True,True
1011,kaz,kaza1248,Kazakh,50.0,70.0,Eurasia,Turkic,Altaic,False,False
1012,kba,kamb1297,Kamba,-1.5,38.0,Africa,Bantoid,Niger-Congo,False,False
1013,kbi,inpu1234,Kabui,24.8333333333,94.0,Eurasia,Kuki-Chin,Sino-Tibetan,False,False
1014,kbl,kaby1243,Kabyle,36.5,5.0,Africa,Berber,Afro-Asiatic,False,False
1015,kbo,apma1241,Kambot,-4.25,144.133333333,Papunesia,Botin,Lower Sepik-Ramu,False,False
1016,kbr,bara1370,Kayan (Baram),3.5,114.5,Papunesia,North Borneo,Austronesian,False,False
1017,kbt,kaba1276,Kabatei,36.75,49.4166666667,Eurasia,Iranian,Indo-European,False,False
1018,kbu,kane1243,Kanembu,14.0,15.0,Africa,Western Saharan,Saharan,False,False
1019,kbw,bwek1238,Karen (Bwe),19.5,97.0,Eurasia,Karen,Sino-Tibetan,False,False
1020,kby,kabi1261,Kabiyé,9.66666666667,1.16666666667,Africa,Southern-Central Gur,Niger-Congo,False,False
1021,kch,koyr1240,Koyra Chiini,17.0,-3.0,Africa,Songhay,Songhay,False,False
1022,kda,kond1295,Konda,19.5,83.0,Eurasia,South-Central Dravidian,Dravidian,False,False
1023,kdg,kari1312,Karipuna (Panoan),-10.0,-65.0,South America,Panoan,Panoan,False,False
1024,kdw,kadi1248,Kadiwéu,-20.0,-57.0,South America,Kadiwéu,Guaicuruan,False,False
1025,kdz,coas1294,Kadazan,5.91666666667,117.166666667,Papunesia,North Borneo,Austronesian,False,False
1026,kea,qanj1241,Kanjobal (Eastern),15.3333333333,-91.6666666667,North America,Mayan,Mayan,False,False
1027,ked,keda1252,Kedang,-8.25,123.75,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
1028,kef,kafa1242,Kefa,7.25,36.25,Africa,South Omotic,Afro-Asiatic,False,False
1029,kei,keii1239,Kei,-5.83333333333,132.916666667,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
1030,kek,kekc1242,K'ekchí,16.0,-89.8333333333,North America,Mayan,Mayan,False,False
1031,kel,kele1258,Kele,-2.08333333333,147.083333333,Papunesia,Oceanic,Austronesian,False,False
1032,kem,qima1242,Kemant,12.6666666667,37.4166666667,Africa,Central Cushitic,Afro-Asiatic,False,False
1033,ken,keng1240,Kenga,12.0,18.0,Africa,Bongo-Bagirmi,Central Sudanic,False,False
1034,keo,keoo1238,Keo,-8.83333333333,121.25,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
1035,ker,kera1255,Kera,9.83333333333,15.0833333333,Africa,East Chadic,Afro-Asiatic,False,True
1036,ket,kett1243,Ket,64.0,87.0,Eurasia,Yeniseian,Yeniseian,False,True
1037,kew,kewa1250,Kewa,-6.5,143.833333333,Papunesia,Engan,Trans-New Guinea,True,True
1038,kfe,koro1298,Koromfe,14.25,-0.916666666667,Africa,Northern-Central Gur,Niger-Congo,False,True
1039,kfy,kirg1245,Kirghiz (Fu-Yu),47.75,124.416666667,Eurasia,Turkic,Altaic,False,False
1040,kga,nucl1379,Kinga,-9.0,34.0,Africa,Bantoid,Niger-Congo,False,False
1041,kgi,wame1240,Konyagi,12.5,-13.25,Africa,Tenda,Niger-Congo,False,False
1042,kgl,umbu1258,Umbu Ungu,-6.0,144.0,Papunesia,Chimbu,Trans-New Guinea,False,False
1043,kgm,kago1247,Kagoma,9.25,8.16666666667,Africa,Platoid,Niger-Congo,False,False
1044,kgr,kagu1239,Kagulu,-6.33333333333,37.0,Africa,Bantoid,Niger-Congo,False,False
1045,kgt,None,Kangiryuarmiut,68.3333333333,-133.75,North America,Eskimo,Eskimo-Aleut,False,False
1046,kgu,kalk1246,Kalkatungu,-21.0,139.5,Australia,Northern Pama-Nyungan,Pama-Nyungan,False,False
1047,kgy,kyer1238,Kyirong,28.4166666667,85.3333333333,Eurasia,Bodic,Sino-Tibetan,False,False
1048,kgz,None,Kirghiz,42.0,75.0,Eurasia,Turkic,Altaic,False,False
1049,kha,halh1238,Khalkha,47.0,105.0,Eurasia,Mongolic,Altaic,True,True
1050,khd,kham1282,Kham (Dege),31.8333333333,98.5833333333,Eurasia,Bodic,Sino-Tibetan,False,False
1051,khg,khal1275,Khaling,27.5,86.6666666667,Eurasia,Mahakiranti,Sino-Tibetan,False,False
1052,khi,khin1240,Khinalug,41.1666666667,48.0833333333,Eurasia,Lezgic,Nakh-Daghestanian,False,False
1053,khk,khak1248,Khakas,53.0,90.0,Eurasia,Turkic,Altaic,False,False
1054,khl,turk1303,Khalaj,35.0,50.0,Eurasia,Turkic,Altaic,False,False
1055,khm,cent1989,Khmer,12.5,105.0,Eurasia,Khmer,Austro-Asiatic,False,True
1056,khn,khun1259,Khün,21.0,100.0,Eurasia,Kam-Tai,Tai-Kadai,False,False
1057,kho,nama1264,Nama,-25.5,18.0,Africa,Khoe-Kwadi,Khoe-Kwadi,True,True
1058,khr,khar1287,Kharia,22.5,84.3333333333,Eurasia,Munda,Austro-Asiatic,False,False
1059,khs,khas1269,Khasi,25.5,92.0,Eurasia,Khasian,Austro-Asiatic,False,True
1060,khu,khum1248,Khumi,21.9166666667,92.4166666667,Eurasia,Kuki-Chin,Sino-Tibetan,False,False
1061,khv,khva1239,Khwarshi,42.25,46.1666666667,Eurasia,Avar-Andic-Tsezic,Nakh-Daghestanian,False,False
1062,khw,khow1242,Khowar,36.0,72.0,Eurasia,Indic,Indo-European,False,False
1063,kic,kick1244,Kickapoo,42.25,-84.0,North America,Algonquian,Algic,False,False
1064,kie,kire1240,Kire,-4.25,144.75,Papunesia,Mikarew,Lower Sepik-Ramu,False,False
1065,kij,kitj1240,Kitja,-17.5,127.75,Australia,Jarrakan,Jarrakan,False,False
1066,kik,kiku1240,Kikuyu,-0.75,36.75,Africa,Bantoid,Niger-Congo,False,False
1067,kil,luba1250,Kiluba,-8.0,26.0,Africa,Bantoid,Niger-Congo,False,False
1068,kim,kima1246,Kimaghama,-8.0,138.5,Papunesia,Kolopom,Kolopom,False,False
1069,kin,kiny1244,Kinyarwanda,-2.0,30.0,Africa,Bantoid,Niger-Congo,False,False
1070,kio,kiow1266,Kiowa,37.0,-99.0,North America,Kiowa-Tanoan,Kiowa-Tanoan,True,True
1071,kiq,kalm1243,Kalmyk (Issyk-Kul),42.4166666667,78.3333333333,Eurasia,Mongolic,Altaic,False,False
1072,kir,cerm1238,Kirma,10.25,-4.83333333333,Africa,Southern-Central Gur,Niger-Congo,False,False
1073,kis,kiss1245,Kisi,8.83333333333,-10.1666666667,Africa,Mel,Niger-Congo,False,False
1074,kit,kits1249,Kitsai,31.8333333333,-96.5,North America,Caddoan,Caddoan,False,False
1075,kiu,kuii1253,Kui (in Indonesia),-8.43333333333,124.55,Papunesia,Greater Alor,Timor-Alor-Pantar,False,False
1076,kiw,sout2949,Kiwai (Southern),-8.0,143.5,Papunesia,Kiwaian,Kiwaian,False,False
1077,kje,kore1283,Koreguaje,1.0,-75.5,South America,Tucanoan,Tucanoan,False,False
1078,kji,nort2641,Kurmanji,38.0,42.0,Eurasia,Iranian,Indo-European,False,False
1079,kjn,kunj1245,Kunjen,-16.5,142.5,Australia,Northern Pama-Nyungan,Pama-Nyungan,False,False
1080,kjo,coas1295,Konjo,-5.46666666667,120.333333333,Papunesia,South Sulawesi,Austronesian,False,False
1081,kjr,koor1239,Koorete,5.83333333333,37.8333333333,Africa,North Omotic,Afro-Asiatic,False,False
1082,kkb,konk1269,Konkomba,10.0,0.0833333333333,Africa,Northern-Central Gur,Niger-Congo,False,False
1083,kkl,beng1239,Kata Kolok,-8.25,115.166666667,Papunesia,Sign Languages,other,False,False
1084,kkn,konk1267,Konkani,15.25,74.0,Eurasia,Indic,Indo-European,False,False
1085,kko,kura1250,Koranko,9.33333333333,-11.25,Africa,Western Mande,Mande,False,False
1086,kkp,kara1467,Karakalpak,43.0,60.0,Eurasia,Turkic,Altaic,False,False
1087,kkq,kuik1246,Kuikúro,-12.4166666667,-53.0833333333,South America,Cariban,Cariban,False,False
1088,kkr,kiri1256,Kirikiri,-3.0,137.166666667,Papunesia,Lakes Plain,Lakes Plain,False,False
1089,kkt,koko1269,Kokota,-8.0,159.133333333,Papunesia,Oceanic,Austronesian,False,False
1090,kku,kork1243,Korku,22.5,78.5,Eurasia,Munda,Austro-Asiatic,False,False
1091,kkv,lusi1240,Lusi,-5.58333333333,149.666666667,Papunesia,Oceanic,Austronesian,False,False
1092,kkw,kara1289,Karankawa,28.0,-97.0,North America,Karankawa,Karankawa,False,False
1093,kky,kank1243,Kankanay,16.75,120.583333333,Papunesia,Northern Luzon,Austronesian,False,False
1094,kkz,kukn1238,Kokni,20.75,73.5,Eurasia,Indic,Indo-European,False,False
1095,kla,klao1243,Klao,4.75,-8.75,Africa,Kru,Niger-Congo,False,False
1096,klb,huba1236,Kilba,10.3333333333,13.1666666667,Africa,Biu-Mandara,Afro-Asiatic,False,False
1097,klg,kulu1253,Kulung,27.5,87.0,Eurasia,Mahakiranti,Sino-Tibetan,False,False
1098,klh,kala1372,Kalasha,35.0,72.0,Eurasia,Indic,Indo-European,False,False
1099,kli,ledo1238,Kaili,-1.16666666667,120.0,Papunesia,Celebic,Austronesian,False,False
1100,klk,kuoo1238,Koh (Lakka),8.0,15.5,Africa,Mbumic,Niger-Congo,False,False
1101,kll,kalu1248,Kaluli,-6.5,142.75,Papunesia,Bosavi,Bosavi,False,False
1102,klm,klam1254,Klamath,42.5,-121.5,North America,Klamath-Modoc,Penutian,False,False
1103,kln,wers1238,Kolana,-8.25,125.116666667,Papunesia,Kolana-Tanglapui,Timor-Alor-Pantar,False,False
1104,klp,kala1400,Kalapuya,44.5,-123.0,North America,Kalapuyan,Kalapuyan,False,False
1105,klq,kala1397,Kalam,-5.25,144.583333333,Papunesia,Madang,Trans-New Guinea,False,False
1106,klr,shah1254,Koluri,37.0,48.0,Eurasia,Iranian,Indo-European,False,False
1107,kls,kali1308,Kalispel,48.0,-117.0,North America,Interior Salish,Salishan,False,False
1108,klt,kela1258,Kelabit,3.66666666667,115.416666667,Papunesia,North Borneo,Austronesian,False,False
1109,klv,kili1267,Kilivila,-8.5,151.083333333,Papunesia,Oceanic,Austronesian,False,True
1110,klw,kili1268,Kiliwa,31.3333333333,-115.666666667,North America,Yuman,Hokan,False,False
1111,kly,kala1377,Kala Lagaw Ya,-10.1166666667,142.116666667,Papunesia,Northern Pama-Nyungan,Pama-Nyungan,False,False
1112,klz,kala1384,Kalanga,-20.5,27.5,Africa,Bantoid,Niger-Congo,False,False
1113,kma,kama1373,Kamaiurá,-12.0833333333,-52.5833333333,South America,Tupi-Guaraní,Tupian,False,False
1114,kmb,ndei1235,Kombai,-5.58333333333,140.0,Papunesia,Awju-Dumut,Trans-New Guinea,False,False
1115,kmh,gama1251,Kham,28.5,82.75,Eurasia,Mahakiranti,Sino-Tibetan,False,False
1116,kmi,kami1256,Kami,-6.75,38.0,Africa,Bantoid,Niger-Congo,False,False
1117,kmj,kara1483,Karimojong,3.0,34.1666666667,Africa,Nilotic,Eastern Sudanic,False,False
1118,kmk,None,Kalmyk,44.0,83.0,Eurasia,Mongolic,Altaic,False,False
1119,kmn,kuma1280,Kuman,-5.91666666667,145.0,Papunesia,Chimbu,Trans-New Guinea,False,False
1120,kmo,moun1252,Koiali (Mountain),-9.0,147.5,Papunesia,Koiarian,Trans-New Guinea,False,False
1121,kmp,kuni1267,Kunimaipa,-8.0,146.833333333,Papunesia,Goilalan,Trans-New Guinea,False,False
1122,kmr,kamo1255,Kamoro,-4.33333333333,136.0,Papunesia,Asmat-Kamoro,Trans-New Guinea,False,False
1123,kms,kama1351,Kamass,52.0,92.0,Eurasia,Samoyedic,Uralic,False,False
1124,kmt,kemt1242,Kemtuik,-2.66666666667,140.333333333,Papunesia,Nimboran,Nimboran,False,False
1125,kmu,khmu1256,Khmu',21.0,102.0,Eurasia,Khmuic,Austro-Asiatic,False,True
1126,kmw,kamu1258,Kamu,-13.5833333333,130.833333333,Australia,Eastern Daly,Eastern Daly,False,False
1127,kmz,kama1367,Kamasau,-3.91666666667,143.666666667,Papunesia,Marienberg,Torricelli,False,False
1128,kna,kari1311,Karitiâna,-9.5,-64.0,South America,Arikem,Tupian,False,False
1129,knb,badi1247,Kanum (Bädi),-8.83333333333,140.75,Papunesia,Morehead and Upper Maro Rivers,Morehead and Upper Maro Rivers,False,False
1130,knc,kuku1280,Kugu Nganhcara,-14.4166666667,142.0,Australia,Northern Pama-Nyungan,Pama-Nyungan,False,False
1131,knd,nucl1305,Kannada,14.0,76.0,Eurasia,Southern Dravidian,Dravidian,True,True
1132,kng,kain1272,Kaingang,-26.0,-52.0,South America,Ge-Kaingang,Macro-Ge,False,False
1133,kni,konn1242,Konni,10.25,-1.58333333333,Africa,Northern-Central Gur,Niger-Congo,False,False
1134,knk,dera1248,Kanakuru,10.0,12.0,Africa,West Chadic,Afro-Asiatic,False,False
1135,knm,kuna1268,Kunama,14.5,37.0,Africa,Kunama,Kunama,False,True
1136,knn,kinn1249,Kinnauri,31.5,78.0,Eurasia,Bodic,Sino-Tibetan,False,False
1137,kno,kano1245,Kanoê,-13.25,-61.0,South America,Kapixana,Kapixana,False,False
1138,knp,ngka1235,Kanum (Ngkâlmpw),-8.66666666667,140.916666667,Papunesia,Morehead and Upper Maro Rivers,Morehead and Upper Maro Rivers,False,False
1139,knq,krio1252,Kriol (Ngukurr),-14.8333333333,135.0,Australia,Creoles and Pidgins,other,False,False
1140,knr,cent2050,Kanuri,12.0,13.0,Africa,Western Saharan,Saharan,False,True
1141,knu,rapo1238,Konua,-5.83333333333,154.833333333,Papunesia,West Bougainville,West Bougainville,False,False
